target,replacement_query,model,candidate_set,actual_query,rank_spearman_to_actual,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
ERN1,EGFR,tuna_original,context_background,False,0.28867614635739836,4,400,404,0.4525,0.010701934701293365,151,151,151.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BCL2,tuna_original,context_background,False,0.8517887024434454,4,400,404,0.810625,0.040866452861337776,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,KEAP1,tuna_original,context_background,False,-0.3850212151074495,4,400,404,0.3475,0.00912124435691412,183,183,183.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BRCA1,tuna_original,context_background,False,-0.6308099958052048,4,400,404,0.230625,0.007863552846782584,282,282,282.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,KRAS,tuna_original,context_background,False,0.7072726462058944,4,400,404,0.690625,0.026606589919885536,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,5.05,0.08887792306803073,1.0
ERN1,CDK2,tuna_original,context_background,False,-0.380375274913761,4,400,404,0.49375,0.017416517642203727,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,HIF1A,tuna_original,context_background,False,-0.6364927146147202,4,400,404,0.39375,0.009857455044559904,117,117,117.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,CTNNB1,tuna_original,context_background,False,-0.3847076519066298,4,400,404,0.464375,0.012035288084763347,111,111,111.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,TNFRSF1A,tuna_original,context_background,False,0.6796823602955829,4,400,404,0.53375,0.01255151538266444,107,107,107.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BECN1,tuna_original,context_background,False,-0.6392419887150005,4,400,404,0.2225,0.007573198698353935,229,229,229.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ERN1,tuna_original,all_U,True,0.9999999999999999,4,600,604,0.8091666666666667,0.26440459830290336,1,1,1.0,1.0,1.0,0.25,0.2,30.200000000000003,0.3903800499921017,1.0,1.0,0.25,0.1,15.100000000000001,0.3903800499921017,1.0,1.0,0.25,0.05,7.550000000000001,0.3903800499921017,1.0
ERN1,TP53,tuna_original,all_U,False,-0.6179188889442557,4,600,604,0.22875,0.0051086087776355624,337,337,337.0,0.002967359050445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,EGFR,tuna_original,all_U,False,0.6150798195547357,4,600,604,0.5991666666666666,0.009830071959234875,153,153,153.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BCL2,tuna_original,all_U,False,0.9124269190961616,4,600,604,0.8708333333333333,0.03982501230863011,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,KEAP1,tuna_original,all_U,False,-0.16629931182574345,4,600,604,0.33958333333333335,0.006026628975525169,278,278,278.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BRCA1,tuna_original,all_U,False,-0.7298853006599643,4,600,604,0.155,0.004827846227632278,480,480,480.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,KRAS,tuna_original,all_U,False,0.8683591511001719,4,600,604,0.7904166666666667,0.026367410482615466,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,7.550000000000001,0.08887792306803073,1.0
ERN1,CDK2,tuna_original,all_U,False,-0.3336755552324307,4,600,604,0.4425,0.01039242166792183,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,HIF1A,tuna_original,all_U,False,-0.7299974867058173,4,600,604,0.27708333333333335,0.005413003817170103,291,291,291.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,CTNNB1,tuna_original,all_U,False,-0.28127040349671917,4,600,604,0.4266666666666667,0.0074247793683655085,183,183,183.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,TNFRSF1A,tuna_original,all_U,False,0.8312496409093494,4,600,604,0.6870833333333334,0.012470766789288299,107,107,107.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,BECN1,tuna_original,all_U,False,-0.6866960147540987,4,600,604,0.15416666666666667,0.004695162630316214,420,420,420.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_original,context,False,-0.2857377400721054,3,150,153,0.5533333333333333,0.02833968741701756,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_original,context,True,1.0,3,150,153,0.7844444444444445,0.06659234485321441,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
TP53,EGFR,tuna_original,context,False,-0.027545467947944727,3,150,153,0.48444444444444446,0.02545626059882329,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_original,context,False,-0.22075911704394674,3,150,153,0.62,0.03265430221951961,46,46,46.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_original,context,False,0.48352163832039985,3,150,153,0.6933333333333334,0.16504099519366694,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.34337431936037655,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.34337431936037655,1.0
TP53,BRCA1,tuna_original,context,False,0.09866578210231461,3,150,153,0.48444444444444446,0.024729891956782712,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KRAS,tuna_original,context,False,-0.15306648975379622,3,150,153,0.6311111111111111,0.04583333333333333,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TP53,CDK2,tuna_original,context,False,0.04136343532628362,3,150,153,0.4666666666666667,0.02681906095771642,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,HIF1A,tuna_original,context,False,0.6586318738021524,3,150,153,0.6688888888888889,0.042604540023894855,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11047239495909743,1.0
TP53,CTNNB1,tuna_original,context,False,0.1828803291651589,3,150,153,0.5177777777777778,0.026938386985115956,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_original,context,False,-0.12339002586680604,3,150,153,0.48444444444444446,0.02426881186664254,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_original,context,False,0.194560599359361,3,150,153,0.58,0.035112763053939525,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_original,background,False,-0.49945049790251017,3,150,153,0.2777777777777778,0.017484099676780315,92,92,92.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_original,background,True,1.0,3,150,153,0.8933333333333333,0.12831286360698124,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.27968208120030896,1.0
TP53,EGFR,tuna_original,background,False,-0.4201915215847104,3,150,153,0.24222222222222223,0.01655571567075992,91,91,91.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_original,background,False,-0.49969509334834405,3,150,153,0.36444444444444446,0.020258185238813734,92,92,92.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_original,background,False,0.5620803345261549,3,150,153,0.7266666666666667,0.3414634146341463,2,2,2.0,0.5,2.0,0.6666666666666666,0.4,20.400000000000002,0.49818925746641285,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.49818925746641285,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.49818925746641285,1.0
TP53,BRCA1,tuna_original,background,False,0.5421273772666961,3,150,153,0.7733333333333333,0.056792025718579386,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KRAS,tuna_original,background,False,-0.5503833112192245,3,150,153,0.34444444444444444,0.01934864107056091,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_original,background,False,0.4446376636779113,3,150,153,0.5622222222222222,0.03163503163503163,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,HIF1A,tuna_original,background,False,0.8322711859863561,3,150,153,0.7955555555555556,0.07836852689793866,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
TP53,CTNNB1,tuna_original,background,False,0.47117124361706403,3,150,153,0.58,0.03110913110913111,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_original,background,False,-0.5578417970058835,3,150,153,0.26222222222222225,0.017070902289267352,94,94,94.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_original,background,False,0.4934361304330344,3,150,153,0.7688888888888888,0.06373626373626373,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TP53,ERN1,tuna_original,low_plausibility,False,-0.2092564298446651,3,150,153,0.013333333333333334,0.01324796585300787,147,147,147.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_original,low_plausibility,True,1.0,3,150,153,0.9866666666666667,0.7777777777777777,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,3.0,1.0,0.3,15.299999999999999,0.9066276098484507,1.0,3.0,1.0,0.15,7.6499999999999995,0.9066276098484507,1.0
TP53,EGFR,tuna_original,low_plausibility,False,0.4107059091579215,3,150,153,0.02,0.013281961080948226,143,143,143.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_original,low_plausibility,False,-0.2681469717073432,3,150,153,0.02,0.013350066023566885,146,146,146.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_original,low_plausibility,False,0.7868937048503611,3,150,153,0.7666666666666667,0.564901349948079,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7039180890341347,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7039180890341347,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.7039180890341347,1.0
TP53,BRCA1,tuna_original,low_plausibility,False,0.017630975835310196,3,150,153,0.9933333333333333,0.8333333333333333,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,3.0,1.0,0.3,15.299999999999999,0.9325210919548239,1.0,3.0,1.0,0.15,7.6499999999999995,0.9325210919548239,1.0
TP53,KRAS,tuna_original,low_plausibility,False,0.29967632986208836,3,150,153,0.07333333333333333,0.013811079987550575,126,126,126.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_original,low_plausibility,False,0.3515875249621379,3,150,153,0.7377777777777778,0.22536231884057972,4,4,4.0,0.25,2.0,0.6666666666666666,0.4,20.400000000000002,0.38364913903790027,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.38364913903790027,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.38364913903790027,1.0
TP53,HIF1A,tuna_original,low_plausibility,False,0.6042512698859447,3,150,153,0.9866666666666667,0.6333333333333333,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6508205185601091,1.0,3.0,1.0,0.3,15.299999999999999,0.8179809735263114,1.0,3.0,1.0,0.15,7.6499999999999995,0.8179809735263114,1.0
TP53,CTNNB1,tuna_original,low_plausibility,False,0.5174667953305724,3,150,153,0.5533333333333333,0.029784031034682412,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_original,low_plausibility,False,0.29857397504456323,3,150,153,0.0022222222222222222,0.013144134846921224,150,150,150.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_original,low_plausibility,False,0.24966828836797877,3,150,153,0.9933333333333333,0.8333333333333333,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,3.0,1.0,0.3,15.299999999999999,0.9325210919548239,1.0,3.0,1.0,0.15,7.6499999999999995,0.9325210919548239,1.0
TP53,ERN1,tuna_original,context_background,False,-0.4757375702714921,3,300,303,0.41555555555555557,0.010890995090976876,139,139,139.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_original,context_background,True,0.9999999999999999,3,300,303,0.8388888888888889,0.04589752567693744,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,EGFR,tuna_original,context_background,False,-0.31739420020775166,3,300,303,0.36333333333333334,0.009966931421330778,131,131,131.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_original,context_background,False,-0.4291970500640165,3,300,303,0.4922222222222222,0.012645877337389214,137,137,137.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_original,context_background,False,0.5208989747005373,3,300,303,0.71,0.13125679101774718,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,20.2,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,10.1,0.18154179253735267,1.0,2.0,0.6666666666666666,0.1,10.1,0.3124437827055499,1.0
TP53,BRCA1,tuna_original,context_background,False,0.41087426536309957,3,300,303,0.6288888888888889,0.017493734335839596,70,70,70.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KRAS,tuna_original,context_background,False,-0.45455431740455327,3,300,303,0.48777777777777775,0.013207324819710674,93,93,93.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_original,context_background,False,0.2819064496202147,3,300,303,0.5144444444444445,0.014745194757943005,89,89,89.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,HIF1A,tuna_original,context_background,False,0.7884823773419516,3,300,303,0.7322222222222222,0.028197421368153074,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CTNNB1,tuna_original,context_background,False,0.32720028712526184,3,300,303,0.5488888888888889,0.014642375168690956,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_original,context_background,False,-0.42118851567973103,3,300,303,0.37333333333333335,0.01005692819819103,142,142,142.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_original,context_background,False,0.3972970711152677,3,300,303,0.6744444444444444,0.023157282919591914,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,ERN1,tuna_original,all_U,False,-0.5249980572126979,3,450,453,0.2814814814814815,0.005946552427580579,285,285,285.0,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TP53,tuna_original,all_U,True,1.0,3,450,453,0.8881481481481481,0.045284780578898225,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,EGFR,tuna_original,all_U,False,-0.34113395783080125,3,450,453,0.24888888888888888,0.005638946065683226,273,273,273.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BCL2,tuna_original,all_U,False,-0.5430535865919018,3,450,453,0.3348148148148148,0.006537698936463521,282,282,282.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KEAP1,tuna_original,all_U,False,0.6052523416073268,3,450,453,0.7288888888888889,0.12503912363067293,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,30.200000000000003,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.18154179253735267,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.30835880936974625,1.0
TP53,BRCA1,tuna_original,all_U,False,0.5053881689029591,3,450,453,0.7503703703703704,0.01739742614964377,70,70,70.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,KRAS,tuna_original,all_U,False,-0.443374140042305,3,450,453,0.3496296296296296,0.006564011708089821,218,218,218.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CDK2,tuna_original,all_U,False,0.4322643657180271,3,450,453,0.5888888888888889,0.013248597997694627,92,92,92.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,HIF1A,tuna_original,all_U,False,0.7881442728050312,3,450,453,0.817037037037037,0.02780578898225957,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,CTNNB1,tuna_original,all_U,False,0.37077521215108256,3,450,453,0.5503703703703704,0.009908921081431224,94,94,94.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,TNFRSF1A,tuna_original,all_U,False,-0.46044317237415844,3,450,453,0.24962962962962962,0.0056854666862004525,291,291,291.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53,BECN1,tuna_original,all_U,False,0.5387780345498581,3,450,453,0.7807407407407407,0.0230719441245757,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,ERN1,tuna_original,context,False,0.6366249849221985,3,150,153,0.38666666666666666,0.020518124507486208,80,80,80.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,TP53,tuna_original,context,False,0.16129561872595927,3,150,153,0.4088888888888889,0.02120154046599384,71,71,71.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,EGFR,tuna_original,context,True,1.0,3,150,153,0.9977777777777778,0.9166666666666666,1,1,1.0,1.0,3.0,1.0,0.6,30.599999999999998,0.9674679834891693,1.0,3.0,1.0,0.3,15.299999999999999,0.9674679834891693,1.0,3.0,1.0,0.15,7.6499999999999995,0.9674679834891693,1.0
EGFR,BCL2,tuna_original,context,False,0.5532883009663194,3,150,153,0.39111111111111113,0.020511629859329333,68,68,68.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,KEAP1,tuna_original,context,False,0.5031227802125634,3,150,153,0.6177777777777778,0.03840177386689014,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,BRCA1,tuna_original,context,False,-0.6521082117057349,3,150,153,0.03333333333333333,0.01351662887377173,144,144,144.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,KRAS,tuna_original,context,False,0.8209594842721777,3,150,153,0.88,0.16998556998557,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
EGFR,CDK2,tuna_original,context,False,0.34190422580515456,3,150,153,0.38222222222222224,0.02020567530226273,71,71,71.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,HIF1A,tuna_original,context,False,-0.2202799780199161,3,150,153,0.08666666666666667,0.014273294085500658,135,135,135.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,CTNNB1,tuna_original,context,False,0.5018696473804832,3,150,153,0.5555555555555556,0.028889845880802303,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
