row_index,tuna_selected_31k_seed20260803_score,tuna_selected_31k_seed20260817_score,tuna_selected_31k_seed20260831_score,tuna_selected_31k_score
1943,-1.9704256057739258,-2.465650796890259,-2.1572067737579346,-2.197761058807373
1944,-2.2998976707458496,-2.7841737270355225,-2.87445330619812,-2.652841567993164
1945,-3.105309009552002,-2.8706002235412598,-3.1525142192840576,-3.0428078174591064
1946,-2.9525856971740723,-4.427127361297607,-3.757524251937866,-3.712412436803182
1947,-1.3393300771713257,-3.7477221488952637,-2.6743690967559814,-2.587140440940857
1948,-2.0875191688537598,-1.0491200685501099,-1.1050236225128174,-1.413887619972229
1949,-3.3381662368774414,-4.250744819641113,-4.0192084312438965,-3.869373162587484
1950,-3.4737772941589355,-1.9977401494979858,-4.375457286834717,-3.2823249101638794
1951,-1.493301510810852,-1.481943130493164,-0.8981872200965881,-1.2911439538002014
1952,-1.8749618530273438,-1.7905462980270386,-2.2170565128326416,-1.9608548879623413
1953,-2.517195701599121,-3.838801145553589,-3.9757587909698486,-3.443918546040853
1954,-2.6299896240234375,-2.482773780822754,-3.703094005584717,-2.9386191368103027
1955,-2.0424201488494873,-3.450817346572876,-3.2424988746643066,-2.911912123362223
1956,-2.727579355239868,-2.8071656227111816,-2.2875897884368896,-2.607444922129313
1957,-1.7793811559677124,-3.0889344215393066,-3.033931255340576,-2.634082277615865
1958,-2.15010666847229,-3.3745810985565186,-1.7011500597000122,-2.408612608909607
1959,-3.0999484062194824,-4.992685794830322,-4.292179584503174,-4.128271261850993
1960,-1.0223802328109741,-3.172156572341919,-1.2659897804260254,-1.8201755285263062
1961,-1.8660012483596802,-2.1268551349639893,-2.497743844985962,-2.163533409436544
1962,-4.348618507385254,-1.710614800453186,-2.838810920715332,-2.9660147428512573
1963,-3.686089038848877,-4.810449123382568,-1.2044543027877808,-3.2336641550064087
1964,-3.7399649620056152,-5.371395587921143,-3.559112310409546,-4.223490953445435
1965,-4.785816192626953,-3.964768648147583,-1.3628497123718262,-3.3711448510487876
1966,-2.8810272216796875,-4.116279602050781,-2.30900239944458,-3.102103074391683
1967,-4.704092979431152,-6.184266567230225,-2.550642490386963,-4.47966734568278
1968,-6.636260509490967,-4.6534423828125,-2.047039747238159,-4.445580879847209
1969,-3.3557679653167725,-2.7049872875213623,-1.1525028944015503,-2.4044193824132285
1970,-4.690431594848633,-5.287611484527588,-3.001508951187134,-4.326517343521118
1971,-6.347903251647949,-5.938845634460449,-2.712671995162964,-4.999806960423787
1972,-5.53471565246582,-5.070882320404053,-2.7307629585266113,-4.445453643798828
1973,-5.276078701019287,-5.532074451446533,-3.423398971557617,-4.7438507080078125
1974,-6.008206367492676,-7.9806294441223145,-2.760380744934082,-5.583072185516357
1975,-4.840442180633545,-6.3132100105285645,-2.39400315284729,-4.5158851146698
1976,-2.1423449516296387,-4.138581275939941,-1.8447259664535522,-2.708550731341044
1977,-5.156306743621826,-6.097599983215332,-2.8858070373535156,-4.713237921396892
1978,-4.8069281578063965,-5.757277488708496,-2.497736930847168,-4.3539808591206866
1979,-5.567162990570068,-5.681118488311768,-2.6098647117614746,-4.6193820635477705
1980,-5.8879899978637695,-5.5264434814453125,-3.626372814178467,-5.013602097829183
1981,-2.909687042236328,-5.070758819580078,-1.4072778224945068,-3.1292412281036377
1982,-2.2540347576141357,-4.034183502197266,-0.9731982350349426,-2.4204721649487815
1983,-6.006046295166016,-6.112387180328369,-3.5689778327941895,-5.229137102762858
1984,-7.077009677886963,-5.880168437957764,-2.724173069000244,-5.22711706161499
1985,-4.48513126373291,-4.708175182342529,-1.4798059463500977,-3.557704130808512
1986,-4.98264217376709,-4.949393272399902,-2.3108749389648438,-4.080970128377278
1987,-5.033516883850098,-4.682405948638916,-2.505810499191284,-4.0739111105601
1988,-4.371296405792236,-4.797685146331787,-2.456861734390259,-3.8752810955047607
1989,-4.509344577789307,-4.391826152801514,-2.7845513820648193,-3.8952407042185464
1990,-5.872896671295166,-6.696600437164307,-4.3038153648376465,-5.62443749109904
1991,-3.958986282348633,-4.236216068267822,-1.7864463329315186,-3.3272162278493247
1992,-7.364462852478027,-6.961638450622559,-4.93997859954834,-6.422026634216309
1993,-4.634000778198242,-4.812581539154053,-2.326239824295044,-3.9242740472157798
1994,-5.325153827667236,-3.92918062210083,-2.2633187770843506,-3.839217742284139
1995,-4.281676769256592,-4.898707389831543,-1.820928692817688,-3.6671042839686074
1996,-4.751525402069092,-4.655603408813477,-2.782463312149048,-4.063197374343872
1997,-3.977241277694702,-4.4386820793151855,-0.9543275833129883,-3.1234169801076255
1998,-5.36236047744751,-5.120294094085693,-1.9627788066864014,-4.148477792739868
1999,-5.675595760345459,-6.0525617599487305,-3.891725540161133,-5.2066276868184405
2000,-3.5323216915130615,-2.9563910961151123,-2.3374013900756836,-2.942038059234619
2001,-6.553814888000488,-4.149460792541504,-2.5854127407073975,-4.42956280708313
2002,-5.449997425079346,-4.508961200714111,-3.278843641281128,-4.412600755691528
2003,-3.655560255050659,-3.926133632659912,-2.122559070587158,-3.234750986099243
2004,-3.7594187259674072,-3.999547243118286,-1.2528599500656128,-3.0039419730504355
2005,-6.174093246459961,-5.915647029876709,-3.5902438163757324,-5.226661364237468
2006,-5.402400970458984,-5.162827491760254,-2.7346184253692627,-4.433282295862834
2007,-5.51023530960083,-5.15336275100708,-2.746015787124634,-4.469871282577515
2008,-3.048079013824463,-3.4871292114257812,-0.9074692130088806,-2.4808924794197083
2009,-6.028188228607178,-5.710127353668213,-1.8511567115783691,-4.529824097951253
2010,-6.461633682250977,-5.447985649108887,-2.375129461288452,-4.7615829308827715
2011,-6.169417858123779,-5.593893527984619,-3.4726881980895996,-5.078666528065999
2012,-3.6949846744537354,-4.79695463180542,-1.813951015472412,-3.4352967739105225
2013,-5.226690292358398,-5.148551940917969,-2.827579975128174,-4.400940736134847
2014,-4.673788547515869,-4.075137615203857,-1.9369776248931885,-3.561967929204305
2015,-5.240223407745361,-5.8771843910217285,-3.6389989852905273,-4.918802261352539
2016,-7.181429862976074,-5.590328216552734,-2.7475404739379883,-5.173099517822266
2017,-5.820503234863281,-7.335728645324707,-3.0927817821502686,-5.416337887446086
2018,-5.101161479949951,-5.358558177947998,-3.3688387870788574,-4.6095194816589355
2019,-4.038825035095215,-4.504154682159424,-1.1909701824188232,-3.244649966557821
2020,-5.62005090713501,-5.070547103881836,-3.042675256729126,-4.577757755915324
2021,-6.016651630401611,-5.698422908782959,-4.5819783210754395,-5.432350953420003
2022,-7.677195072174072,-7.965634822845459,-4.780658721923828,-6.80782953898112
2023,-4.836456298828125,-5.808172702789307,-2.001603364944458,-4.215410788853963
2024,-3.6877448558807373,-7.633758544921875,-4.077653408050537,-5.133052269617717
2025,-5.577274322509766,-6.015337944030762,-2.6602466106414795,-4.750952959060669
2026,-5.971757888793945,-6.001600742340088,-2.2810721397399902,-4.751476923624675
2027,-7.155342102050781,-5.992440223693848,-3.9208664894104004,-5.689549605051677
2028,-4.276297569274902,-4.628814697265625,-2.287245035171509,-3.7307857672373452
2029,-4.453433036804199,-5.4660491943359375,-1.5766515731811523,-3.8320446014404297
2030,-2.4036669731140137,-4.403214931488037,-1.4787895679473877,-2.761890490849813
2031,-4.292891979217529,-5.252559185028076,-0.9247497320175171,-3.490066965421041
2032,-6.326070785522461,-6.095952987670898,-3.793743848800659,-5.405255873998006
2033,-4.084113121032715,-5.243435382843018,-2.6433181762695312,-3.9902888933817544
2034,-6.754782199859619,-5.94738245010376,-4.109770774841309,-5.6039784749348955
2035,-7.453774452209473,-8.09596061706543,-5.0292463302612305,-6.859660466512044
2036,-5.679037094116211,-5.813022136688232,-3.3110201358795166,-4.934359788894653
2037,-3.6505954265594482,-3.2923758029937744,-1.9983150959014893,-2.980428775151571
2038,-6.954394817352295,-6.858996391296387,-4.277325630187988,-6.03023894627889
2039,-7.455042839050293,-8.072394371032715,-4.385146617889404,-6.637527942657471
2040,-4.1263017654418945,-6.273993015289307,-4.440870761871338,-4.947055180867513
2041,-6.645292282104492,-6.728167533874512,-4.309840679168701,-5.894433498382568
2042,-6.558811664581299,-8.915196418762207,-5.239521503448486,-6.904509862263997
2043,-6.143618583679199,-6.8956990242004395,-3.538754463195801,-5.5260240236918134
2044,-4.941899299621582,-5.668447971343994,-3.616168260574341,-4.742171843846639
2045,-5.934495449066162,-6.272178649902344,-3.900347948074341,-5.369007349014282
2046,-2.544266939163208,-3.047957181930542,-0.9228619933128357,-2.171695371468862
2047,-4.13492488861084,-4.695003032684326,-2.147916793823242,-3.659281571706136
2048,-4.800697326660156,-6.206318378448486,-3.4010508060455322,-4.802688837051392
2049,-7.312590599060059,-7.743213653564453,-4.647164821624756,-6.567656358083089
2050,-5.100221633911133,-5.8553147315979,-4.007156848907471,-4.987564404805501
2051,-4.343446254730225,-6.297372817993164,-3.8890180587768555,-4.843279043833415
2052,-5.290855407714844,-4.590225696563721,-1.7798365354537964,-3.8869725465774536
2053,-4.98863410949707,-5.873260498046875,-3.816833734512329,-4.892909447352092
2054,-4.091526508331299,-5.6682562828063965,-1.9190664291381836,-3.8929497400919595
2055,-5.74588680267334,-5.5456719398498535,-2.3291192054748535,-4.540225982666016
2056,-5.222259044647217,-4.318873882293701,-2.1785261631011963,-3.906553030014038
2057,-5.042144298553467,-5.948940753936768,-3.2273812294006348,-4.73948876063029
2058,-6.163163185119629,-7.715857982635498,-3.6812679767608643,-5.853429714838664
2059,-3.406641960144043,-4.68692684173584,-2.392977714538574,-3.495515505472819
2060,-6.048785209655762,-5.867170810699463,-3.919752836227417,-5.278569618860881
2061,-5.390702247619629,-6.735753536224365,-3.3686063289642334,-5.165020704269409
2062,-7.100877285003662,-6.639664649963379,-5.111475944519043,-6.284005959828694
2063,-2.4666483402252197,-3.94128155708313,-1.363292932510376,-2.590407609939575
2064,-6.583199977874756,-6.59091329574585,-3.5029518604278564,-5.559021711349487
2065,-4.159819602966309,-4.6282267570495605,-2.676398277282715,-3.821481545766195
2066,-4.392709732055664,-4.840698719024658,-1.3986226320266724,-3.544010361035665
2067,-5.873767852783203,-5.614189624786377,-3.4081709384918213,-4.965376138687134
2068,-5.464737892150879,-5.987661838531494,-2.1471664905548096,-4.5331887404123945
2069,-2.8888683319091797,-4.388774871826172,-0.8171735405921936,-2.698272248109182
2070,-5.716213703155518,-4.2964935302734375,-1.6870880126953125,-3.8999317487080893
2071,-0.37095263600349426,-1.2262431383132935,0.14300569891929626,-0.48473002513249713
2072,-5.445138931274414,-5.908128261566162,-2.8349485397338867,-4.729405244191487
2073,-5.501785755157471,-5.840628623962402,-2.4049432277679443,-4.5824525356292725
2074,-3.3289973735809326,-6.475109577178955,-2.10603666305542,-3.970047871271769
2075,-5.695649147033691,-4.908434867858887,-3.680494546890259,-4.761526187260945
2076,-3.9005260467529297,-4.092895984649658,-1.8980414867401123,-3.297154506047567
2077,-5.536673545837402,-6.279082775115967,-2.5901200771331787,-4.801958799362183
2078,-6.042102336883545,-4.991452217102051,-3.461193084716797,-4.831582546234131
2079,-4.80246114730835,-5.6804704666137695,-1.8977465629577637,-4.126892725626628
2080,-6.510248184204102,-4.971011161804199,-2.168032646179199,-4.549763997395833
2081,-6.902202129364014,-4.898916244506836,-3.1328232288360596,-4.977980534235637
2082,-3.5481042861938477,-4.745537757873535,-1.9610916376113892,-3.418244560559591
2083,-3.0956413745880127,-2.9921154975891113,-1.1894022226333618,-2.425719698270162
2084,-6.003717422485352,-5.4595513343811035,-3.1776883602142334,-4.8803190390268965
2085,-2.9423985481262207,-5.321277618408203,-1.759434461593628,-3.341036876042684
2086,-4.396142482757568,-4.251487731933594,-1.2639511823654175,-3.3038604656855264
2087,-6.961328506469727,-4.778103351593018,-3.3820416927337646,-5.040491183598836
2088,-4.893609523773193,-4.444261074066162,-2.017991304397583,-3.785287300745646
2089,-4.414649963378906,-5.008934020996094,-2.045741319656372,-3.823108434677124
2090,-4.9453911781311035,-6.709290027618408,-2.8224551677703857,-4.825712124506633
2091,-4.892968654632568,-4.725427627563477,-2.241770029067993,-3.953388770421346
2092,-2.914776563644409,-3.1461751461029053,-0.8709284663200378,-2.310626725355784
2093,-3.129295587539673,-3.2758567333221436,-2.2253963947296143,-2.87684957186381
2094,-5.7671637535095215,-5.804871559143066,-1.7533297538757324,-4.44178835550944
2095,-4.533492565155029,-5.682679176330566,-2.1338014602661133,-4.116657733917236
2096,-6.2240142822265625,-6.412772178649902,-3.377769947052002,-5.338185469309489
2097,-6.748167037963867,-5.141841411590576,-3.324084997177124,-5.0713644822438555
2098,-4.51288366317749,-4.717020511627197,-2.2475473880767822,-3.8258171876271567
2099,-5.202200412750244,-5.699565887451172,-2.6424624919891357,-4.514742930730184
2100,-6.518052101135254,-6.505407333374023,-3.5204522609710693,-5.514637231826782
2101,-6.533793926239014,-5.58237361907959,-2.9247002601623535,-5.013622601826985
2102,-5.556275367736816,-4.198716163635254,-1.9079563617706299,-3.8876492977142334
2103,-4.984992980957031,-2.9317193031311035,-3.3086295127868652,-3.7417805989583335
2104,-6.51911735534668,-5.780282020568848,-3.571549654006958,-5.290316343307495
2105,-4.952477931976318,-5.494362831115723,-2.4421205520629883,-4.29632043838501
2106,-3.7398521900177,-5.6262712478637695,-1.4135794639587402,-3.5932343006134033
2107,-5.4639787673950195,-4.658630847930908,-2.749528169631958,-4.290712594985962
2108,-7.1206488609313965,-7.459959983825684,-2.851147413253784,-5.810585419336955
2109,-4.716435432434082,-4.215663433074951,-2.293130874633789,-3.741743246714274
2110,-2.7040350437164307,-2.8134541511535645,-0.5849362015724182,-2.034141798814138
2111,-5.791045665740967,-5.678765296936035,-3.2321231365203857,-4.900644699732463
2112,-5.192902088165283,-4.6512770652771,-1.8343247175216675,-3.8928346236546836
2113,-2.7929975986480713,-4.586878776550293,-1.7361507415771484,-3.0386757055918374
2114,-6.204897403717041,-6.1988911628723145,-3.3155765533447266,-5.23978837331136
2115,-5.405954360961914,-5.28122615814209,-2.7456164360046387,-4.477598985036214
2116,-6.190558910369873,-5.695833683013916,-3.4575541019439697,-5.114648898442586
2117,-5.846732139587402,-5.112196445465088,-2.3573808670043945,-4.438769817352295
2118,-5.6752705574035645,-7.129363059997559,-2.215228796005249,-5.006620804468791
2119,-4.410853385925293,-5.517055034637451,-1.84068763256073,-3.922865351041158
2120,-6.551553249359131,-7.436448097229004,-5.213411808013916,-6.400471051534017
2121,-3.237307548522949,-6.04913330078125,-2.587998628616333,-3.9581464926401773
2122,-5.086180210113525,-5.107077121734619,-2.4182069301605225,-4.203821420669556
2123,-6.307217597961426,-6.114715099334717,-3.7003531455993652,-5.374095280965169
2124,-5.073591232299805,-5.083526134490967,-3.124739170074463,-4.427285512288411
2125,-4.618117332458496,-4.88789176940918,-3.0644123554229736,-4.19014048576355
2126,-6.843820571899414,-7.278860092163086,-3.9116151332855225,-6.011431932449341
2127,-5.375598907470703,-5.03594970703125,-3.106419086456299,-4.505989233652751
2128,-5.8828125,-5.702510356903076,-2.5641655921936035,-4.7164961496988935
2129,-5.325673580169678,-5.980126857757568,-3.309241533279419,-4.871680657068889
2130,-6.072578430175781,-7.308146953582764,-4.421278953552246,-5.934001445770264
2131,-6.510115623474121,-6.804511070251465,-3.9785537719726562,-5.764393488566081
2132,-3.7943360805511475,-3.756643772125244,-1.8550888299942017,-3.1353562275568643
2133,-4.749970436096191,-4.412107944488525,-2.6138765811920166,-3.9253183205922446
2134,-3.8715460300445557,-5.590123653411865,-2.254371404647827,-3.9053470293680825
2135,-6.516932487487793,-5.50254487991333,-3.6238996982574463,-5.2144590218861895
2136,-2.4383578300476074,-3.6809260845184326,-0.4901708662509918,-2.203151593605677
2137,-1.353934645652771,-2.009324789047241,-0.5657719969749451,-1.3096771438916524
2138,-4.842235565185547,-5.201724052429199,-2.580313205718994,-4.208090941111247
2139,-3.4660282135009766,-4.1346330642700195,-2.1994540691375732,-3.26670511563619
2140,-4.961657524108887,-5.263360977172852,-2.2449138164520264,-4.156644105911255
2141,-7.379656791687012,-7.370948314666748,-4.4215874671936035,-6.390730857849121
2142,-3.1059417724609375,-3.856539726257324,-2.621750831604004,-3.194744110107422
2143,-5.1765265464782715,-5.5799360275268555,-2.2941243648529053,-4.350195646286011
2144,-5.128053188323975,-6.0791120529174805,-2.9878811836242676,-4.731682141621907
2145,-5.0434770584106445,-4.967110633850098,-3.4475059509277344,-4.486031214396159
2146,-7.666609764099121,-7.356240272521973,-4.9004106521606445,-6.641086896260579
2147,-4.442774772644043,-4.215713977813721,-2.8759331703186035,-3.8448073069254556
2148,-6.275632858276367,-5.048635005950928,-3.8796396255493164,-5.06796916325887
2149,-3.6513731479644775,-5.316766262054443,-2.487905979156494,-3.818681796391805
2150,-7.738821029663086,-6.824387073516846,-5.353752613067627,-6.638986905415853
